client_id,client_district_id,client_age,client_gender
1052,56,34.83287671232877,M
1053,56,40.608219178082194,F
1054,63,74.41643835616438,M
1055,4,79.68219178082192,M
1056,1,35.56164383561644,M
1057,52,59.9013698630137,M
1058,9,23.435616438356163,F
1059,26,38.605479452054794,M
1060,26,41.06849315068493,F
1062,16,23.997260273972604,M
1063,16,22.56986301369863,F
1064,1,47.942465753424656,F
1065,2,41.12602739726027,M
1066,1,58.24383561643835,M
1067,1,46.66575342465753,M
1068,13,72.24931506849315,F
1069,54,60.9013698630137,F
1070,54,60.12328767123287,M
1071,43,73.98356164383561,M
1072,60,32.087671232876716,F
1073,34,74.77808219178083,M
1074,34,70.4,F
1075,65,64.62191780821918,F
1076,53,19.65753424657534,F
1077,46,78.57808219178082,M
1078,24,20.06027397260274,F
1079,3,37.49041095890411,M
1080,54,48.271232876712325,F
1081,71,28.063013698630137,M
1082,9,31.876712328767123,M
1083,48,61.087671232876716,M
1084,48,54.76712328767123,F
1085,60,66.07945205479452,F
1086,74,25.67945205479452,M
1087,74,20.438356164383563,F
1088,47,29.378082191780823,F
1089,1,59.104109589041094,M
1090,35,59.57534246575342,F
1091,59,58.553424657534244,F
1092,41,36.47671232876712,F
1093,62,22.443835616438356,F
1094,30,38.26849315068493,F
1095,30,44.9041095890411,M
1096,1,72.88219178082191,F
1097,1,68.37808219178082,M
1098,60,50.342465753424655,F
1099,65,19.126027397260273,F
1100,59,47.52876712328767,M
1101,74,52.56438356164384,M
1102,72,63.967123287671235,M
1103,1,47.40547945205479,M
1104,1,43.92328767123288,F
1105,56,57.032876712328765,M
1106,56,58.89041095890411,F
1107,60,37.70958904109589,M
1108,62,43.057534246575344,F
1109,58,67.38082191780822,F
1110,10,70.82191780821918,F
1111,61,19.59178082191781,M
1112,13,68.48493150684932,F
1113,11,22.38082191780822,M
1114,59,18.55068493150685,M
1115,36,78.40821917808219,F
1116,69,25.720547945205478,F
1117,20,22.18082191780822,F
1118,20,29.18082191780822,M
1119,54,19.002739726027396,F
1120,41,25.213698630136985,F
1121,59,59.87671232876713,M
1122,20,77.92054794520548,M
1123,20,76.40273972602739,F
1124,21,70.76986301369863,M
1125,9,64.8027397260274,F
1126,9,63.23561643835617,M
1127,23,24.153424657534245,M
1128,7,68.5095890410959,M
1129,43,67.31780821917808,M
1130,70,58.136986301369866,F
1131,55,51.21369863013699,F
1132,55,50.81643835616438,M
1133,37,40.323287671232876,F
1134,37,39.27945205479452,M
1135,8,46.47945205479452,M
1136,9,22.301369863013697,F
1137,1,21.84109589041096,F
1138,70,28.273972602739725,F
1139,70,25.293150684931508,M
1140,18,52.88767123287671,M
1141,21,57.73424657534247,F
1142,59,52.153424657534245,F
1143,59,52.66849315068493,M
1145,58,30.317808219178083,F
1146,54,33.153424657534245,M
1147,3,68.68767123287671,M
1148,41,57.67123287671233,M
1149,14,22.28219178082192,F
1150,74,53.558904109589044,F
1151,59,25.84109589041096,M
1152,74,17.81917808219178,M
1153,70,18.13972602739726,F
1154,72,74.96986301369863,M
1155,72,76.53150684931506,F
1156,1,65.18356164383562,F
1157,4,40.032876712328765,F
1158,1,44.394520547945206,F
1159,64,54.94794520547945,M
1160,64,60.47123287671233,F
1161,7,25.621917808219177,M
1162,26,23.882191780821916,F
1163,20,34.367123287671234,M
1164,15,39.326027397260276,F
1165,15,56.28767123287671,F
1166,74,39.54246575342466,M
1167,74,44.824657534246576,F
1168,19,20.602739726027398,M
1169,18,57.97534246575343,F
1170,12,21.693150684931506,M
1171,46,24.78082191780822,F
1172,54,75.6054794520548,F
1173,54,76.63561643835617,M
1174,29,28.824657534246576,F
1175,1,73.23561643835616,M
1176,1,80.3917808219178,F
1177,77,59.57260273972603,F
1178,1,27.263013698630136,F
1179,1,68.28767123287672,F
1180,21,54.273972602739725,M
1181,1,59.178082191780824,M
1182,66,52.24657534246575,F
1183,54,56.12876712328767,M
1186,2,51.443835616438356,F
1187,32,37.345205479452055,F
1188,32,30.304109589041097,M
1189,74,66.92328767123287,F
1190,15,22.736986301369864,F
1191,15,21.5972602739726,M
1192,10,74.04931506849314,F
1193,19,72.97260273972603,M
1194,17,59.59178082191781,F
1195,39,59.983561643835614,F
1196,22,55.75068493150685,M
1197,6,32.271232876712325,F
1198,72,23.887671232876713,F
1199,64,22.202739726027396,F
1200,47,67.16986301369863,F
1201,54,53.345205479452055,M
1202,47,18.235616438356164,F
1204,77,24.161643835616438,F
1206,50,41.558904109589044,M
1207,28,59.33150684931507,F
1208,70,23.350684931506848,F
1209,36,41.75890410958904,F
1210,6,37.24657534246575,M
1211,1,20.482191780821918,M
1212,13,71.33424657534246,F
1213,1,32.701369863013696,M
1214,61,58.16712328767123,M
1215,45,54.69315068493151,M
1216,65,53.59178082191781,F
1217,59,61.75068493150685,M
1218,74,18.610958904109587,M
1219,1,54.45753424657534,M
1220,40,45.07397260273972,F
1221,14,25.64109589041096,F
1222,7,59.12876712328767,F
1223,14,43.416438356164385,F
1224,56,60.68219178082192,M
1225,42,52.4,M
1226,33,47.75068493150685,F
1227,33,43.27945205479452,M
1228,21,49.37808219178082,F
1229,19,27.931506849315067,M
1231,20,33.28493150684932,F
1232,20,39.74794520547945,M
1233,68,56.23287671232877,M
1234,23,23.97808219178082,M
1235,23,19.487671232876714,F
1236,26,31.7013698630137,F
1237,57,75.2027397260274,M
1238,74,63.37808219178082,M
1239,11,22.326027397260273,F
1240,32,22.36986301369863,F
1241,73,56.07945205479452,F
1242,73,54.4,F
1243,11,24.257534246575343,F
1244,1,34.69041095890411,M
1245,64,19.4,M
1246,70,36.14246575342466,M
1247,70,29.24931506849315,F
1248,19,27.542465753424658,M
1250,43,46.44931506849315,F
1251,1,39.61917808219178,M
1252,1,45.4,F
1253,14,31.367123287671234,F
1254,3,59.37808219178082,F
1255,1,32.42465753424658,F
1256,46,43.16438356164384,F
1257,35,70.38082191780822,F
1258,35,74.33150684931506,M
1259,18,32.27945205479452,M
1260,57,54.03013698630137,F
1261,57,47.293150684931504,M
1262,35,46.778082191780825,M
1263,35,39.87671232876713,F
1264,61,22.26027397260274,F
1265,57,40.057534246575344,F
1266,71,46.134246575342466,F
1267,29,44.917808219178085,F
1268,29,49.79178082191781,M
1269,1,50.035616438356165,F
1270,13,68.67671232876712,M
1271,47,63.134246575342466,M
1272,8,54.75068493150685,M
1273,6,20.561643835616437,M
1274,44,22.95068493150685,M
1275,1,47.26027397260274,F
1276,68,56.723287671232875,F
1277,70,67.78356164383561,M
1278,72,20.317808219178083,M
1279,16,42.50410958904109,M
1280,34,46.68219178082192,M
1281,34,49.04383561643836,F
1282,52,62.136986301369866,M
1283,66,59.93424657534246,F
1284,66,55.44931506849315,M
1285,62,59.13972602739726,M
1286,52,48.83835616438356,F
1287,65,54.43287671232877,F
1288,73,26.635616438356163,M
1289,59,52.323287671232876,M
1290,35,22.93972602739726,M
1291,1,34.728767123287675,F
1292,14,21.693150684931506,M
1293,1,71.97260273972603,M
1294,1,68.64109589041095,F
1295,74,54.93150684931507,F
1296,55,39.446575342465756,F
1297,64,80.98082191780821,F
1298,64,77.85205479452055,M
1299,2,78.26301369863013,F
1300,45,19.194520547945206,M
1303,42,58.416438356164385,F
1304,37,62.47123287671233,M
1305,55,53.71506849315068,F
1306,32,76.28493150684932,F
1307,74,45.76438356164383,M
1308,69,44.8986301369863,M
1309,1,23.55890410958904,M
1310,41,21.284931506849315,F
1311,54,42.06575342465754,F
1312,35,63.79178082191781,F
1313,54,28.134246575342466,M
1314,54,23.58082191780822,F
1315,34,75.8986301369863,M
1316,67,52.16986301369863,F
1317,67,53.66027397260274,M
1318,47,67.86027397260274,M
1321,35,21.15890410958904,F
1322,4,53.31232876712329,F
1323,70,55.02465753424657,M
1324,66,42.43013698630137,F
1325,39,53.320547945205476,M
1326,55,42.66849315068493,F
1327,20,35.02739726027397,F
1328,42,61.61643835616438,F
1329,26,80.92876712328767,M
1330,66,30.30958904109589,M
1331,54,35.12876712328767,M
1332,5,41.12328767123287,F
1333,48,49.73424657534247,M
1334,8,20.915068493150685,M
1335,1,37.95890410958904,F
1336,1,36.18356164383562,M
1337,56,19.775342465753425,F
1338,56,15.446575342465753,M
1339,22,39.69041095890411,M
1340,68,59.827397260273976,F
1341,69,36.56712328767123,F
1343,1,59.41917808219178,F
1344,1,63.912328767123284,M
1345,32,30.632876712328766,M
1346,13,44.37260273972603,M
1347,13,28.843835616438355,M
1348,13,23.586301369863012,F
1349,26,31.005479452054793,F
1350,1,39.706849315068496,M
1351,1,47.3041095890411,F
1352,54,27.77260273972603,F
1353,27,39.90958904109589,M
1354,64,78.01643835616439,M
1355,35,22.931506849315067,F
1356,1,66.33150684931506,M
1359,1,47.35890410958904,F
1360,1,52.40547945205479,M
1361,1,76.30958904109589,F
1362,1,70.04109589041096,M
1363,6,19.027397260273972,F
1364,1,65.05479452054794,M
1365,1,60.895890410958906,F
1366,12,18.846575342465755,F
1367,60,33.202739726027396,F
1368,60,41.032876712328765,M
1369,41,20.205479452054796,M
1370,34,33.99452054794521,F
1371,49,50.227397260273975,F
1372,28,22.08219178082192,F
1373,74,23.912328767123288,F
1375,69,21.942465753424656,M
1376,18,40.35616438356164,M
1377,18,47.47671232876712,F
1378,74,57.13972602739726,F
1379,74,61.90958904109589,M
1380,44,45.45753424657534,F
1382,18,19.12054794520548,F
1383,29,16.252054794520546,M
1384,40,45.72054794520548,F
1385,22,45.36986301369863,M
1386,22,42.42465753424658,F
1387,1,21.87123287671233,F
1388,5,36.345205479452055,F
1389,43,71.87945205479453,F
1390,59,19.613698630136987,F
1391,41,33.131506849315066,M
1392,50,66.94794520547946,M
1393,50,64.71506849315068,F
1394,49,56.4,F
1395,49,57.24383561643835,M
1396,39,52.83835616438356,F
1397,66,77.07123287671233,F
1401,35,17.45205479452055,M
1402,44,62.14246575342466,M
1403,44,55.035616438356165,F
1404,11,30.052054794520547,F
1406,29,50.16986301369863,F
1407,29,57.44931506849315,M
1408,49,29.421917808219177,M
1409,25,47.706849315068496,M
1410,18,54.94794520547945,M
1411,18,59.446575342465756,F
1412,6,19.16986301369863,M
1413,11,29.482191780821918,F
1414,70,24.15068493150685,F
1416,19,71.13150684931507,M
1417,27,32.15890410958904,F
1418,41,24.561643835616437,F
1419,74,80.98904109589041,F
1420,74,83.0054794520548,M
1421,20,42.92054794520548,F
1422,69,22.87123287671233,F
1423,69,16.736986301369864,M
1424,8,47.02191780821918,M
1425,12,30.367123287671234,M
1426,12,34.6958904109589,F
1427,14,33.06575342465754,F
1428,12,78.74520547945205,M
1429,12,71.37534246575342,F
1430,64,16.605479452054794,F
1431,55,68.1945205479452,F
1432,16,37.4,F
1433,72,39.50684931506849,F
1434,72,31.794520547945204,M
1435,52,45.55068493150685,M
1438,29,35.21095890410959,F
1439,29,24.326027397260273,M
1440,1,20.96986301369863,M
1441,42,67.12054794520547,F
1442,42,65.75068493150685,M
1443,29,63.97808219178082,M
1444,29,56.50684931506849,F
1445,68,57.47945205479452,M
1446,70,44.45753424657534,M
1447,70,46.56164383561644,F
1448,50,41.25753424657534,F
1449,41,49.54246575342466,M
1450,61,29.813698630136987,F
1452,72,58.635616438356166,F
1453,29,32.78356164383562,F
1454,73,73.2958904109589,M
1455,73,71.38082191780822,F
1456,70,70.73698630136987,M
1457,70,64.26575342465753,F
1458,67,60.775342465753425,M
1459,4,22.328767123287673,M
1460,23,65.84931506849315,F
1461,28,29.04931506849315,M
1462,49,57.87397260273973,M
1463,70,62.97534246575343,F
1464,36,70.8,F
1465,36,68.03287671232877,M
1466,39,45.391780821917806,M
1467,65,74.30410958904109,M
1468,77,58.75068493150685,F
1469,54,32.320547945205476,F
1470,1,56.701369863013696,M
1471,1,60.33698630136986,F
1472,1,31.33150684931507,F
1473,1,67.11780821917809,F
1474,45,27.065753424657533,F
1475,19,66.8,M
1476,70,28.106849315068494,M
1478,4,29.383561643835616,M
1479,1,42.556164383561644,M
1480,69,55.635616438356166,M
1481,62,65.15068493150685,F
1482,46,48.797260273972604,F
1483,1,47.679452054794524,F
1484,1,46.56986301369863,M
1485,7,20.649315068493152,M
1486,7,24.317808219178083,F
1487,48,22.361643835616437,F
1488,31,38.0027397260274,M
1489,6,70.98630136986301,M
1490,42,70.74794520547945,M
1491,19,16.70958904109589,M
1492,9,30.66849315068493,F
1493,1,76.06027397260274,M
1494,1,83.83835616438355,F
1495,1,67.93698630136986,F
1496,1,56.605479452054794,F
1497,53,50.446575342465756,F
1498,53,57.93150684931507,M
1499,74,47.12328767123287,F
1500,1,17.065753424657533,M
1501,68,52.97808219178082,M
1502,68,25.953424657534246,M
1503,58,76.38630136986302,M
1504,58,81.01369863013699,F
1505,65,27.53972602739726,F
1506,22,67.56712328767124,M
1507,22,69.15616438356165,F
1508,67,44.536986301369865,F
1509,62,56.74246575342466,F
1510,34,50.95616438356164,F
1511,13,36.84931506849315,F
1512,5,56.43013698630137,F
1513,74,39.391780821917806,M
1514,68,41.443835616438356,M
1516,38,52.24383561643835,F
1517,66,42.276712328767125,M
1518,3,38.45479452054794,F
1519,3,39.51780821917808,M
1520,72,42.18356164383562,M
1521,5,19.24109589041096,M
1522,52,30.654794520547945,F
1523,29,67.38630136986302,F
1524,30,36.99178082191781,F
1525,1,55.85479452054795,M
1526,1,63.843835616438355,F
1527,49,64.08219178082192,M
1528,57,34.80821917808219,M
1529,43,26.55068493150685,F
1530,74,53.441095890410956,F
1531,52,38.536986301369865,F
1532,52,36.1972602739726,M
1533,55,38.05205479452055,M
1534,17,46.057534246575344,F
1535,40,62.21917808219178,M
1536,37,31.24109589041096,F
1537,54,19.08219178082192,M
1539,32,75.16986301369863,M
1540,36,61.19178082191781,M
1541,36,65.86849315068493,F
1542,31,79.12054794520547,M
1543,31,71.63287671232877,F
1546,28,68.76712328767124,M
1547,28,71.08219178082192,F
1548,70,75.88219178082191,M
1549,70,70.17808219178082,F
1550,8,52.14794520547945,F
1554,55,54.082191780821915,M
1555,30,48.33150684931507,M
1556,66,48.78356164383562,M
1557,35,39.07671232876712,F
1558,11,71.98356164383561,F
1559,72,58.23835616438356,M
1561,1,75.34520547945205,F
1562,1,79.43835616438356,M
1563,3,20.41917808219178,M
1564,40,51.556164383561644,F
1565,71,38.64657534246575,M
1566,15,32.221917808219175,F
1567,50,68.75068493150685,M
1568,50,71.55890410958904,F
1569,54,42.487671232876714,F
1570,54,40.56986301369863,M
1571,7,31.235616438356164,F
1572,1,35.07945205479452,F
1574,18,19.882191780821916,M
1575,55,75.2904109589041,F
1576,55,79.72328767123288,M
1577,23,54.73972602739726,M
1578,40,27.4,F
1579,27,35.24383561643835,M
1580,1,30.55890410958904,F
1581,56,35.73972602739726,F
1582,54,64.92328767123287,M
1583,1,27.0,F
1584,1,36.94794520547945,F
1585,60,63.49589041095891,M
1586,60,65.01369863013699,F
1587,23,70.7068493150685,M
1588,45,48.20821917808219,M
1589,48,47.12876712328767,F
1590,13,58.43287671232877,F
1591,42,45.51780821917808,F
1592,56,70.77260273972603,M
1593,56,73.63835616438357,F
1594,56,59.298630136986304,M
1595,56,44.07397260273972,F
1596,58,20.208219178082192,F
1597,60,42.673972602739724,M
1598,67,73.73698630136987,M
1599,43,34.25479452054795,M
1600,43,33.56986301369863,F
1601,42,29.78082191780822,F
1602,42,30.024657534246575,M
1603,26,30.367123287671234,M
1604,26,29.46849315068493,F
1605,52,18.29041095890411,F
1606,65,16.34246575342466,M
1607,8,57.64109589041096,F
1608,53,57.178082191780824,M
1609,53,54.62739726027397,F
1610,68,56.73150684931507,F
1611,59,35.106849315068494,F
1612,59,39.534246575342465,M
1613,50,37.986301369863014,M
1614,21,60.66575342465753,M
1615,74,46.70958904109589,F
1616,54,60.652054794520545,M
1617,5,48.706849315068496,F
1618,17,19.08219178082192,F
1619,74,56.967123287671235,F
1620,74,62.673972602739724,M
1621,76,46.772602739726025,F
1622,52,48.25479452054795,M
1623,36,35.50684931506849,M
1624,9,33.33150684931507,M
1625,9,25.49041095890411,F
1628,12,41.8,F
1629,28,32.35616438356164,M
1630,28,34.89041095890411,F
1631,74,22.687671232876713,M
1632,8,55.9013698630137,F
1633,55,26.361643835616437,F
1634,55,29.161643835616438,M
1635,75,68.37808219178082,F
1636,75,66.34794520547945,M
1637,21,55.23835616438356,M
1638,40,44.95068493150685,F
1639,1,39.6986301369863,F
1640,51,45.583561643835615,F
1641,31,75.97808219178083,F
1642,1,39.25479452054795,F
1643,39,22.723287671232878,F
1644,56,22.586301369863012,M
1645,39,37.83835616438356,F
1646,8,32.81643835616438,M
1647,71,20.783561643835615,F
1648,46,46.83835616438356,M
1649,46,48.83013698630137,F
1650,1,45.79178082191781,M
1651,11,32.5013698630137,F
1653,42,54.57260273972603,M
1654,60,35.09041095890411,M
1655,74,26.926027397260274,M
1656,22,30.55890410958904,F
1657,32,63.293150684931504,M
1658,52,69.41095890410959,F
1659,1,61.087671232876716,F
1660,1,16.068493150684933,F
1661,47,45.74246575342466,F
1662,53,31.339726027397262,M
1663,19,41.704109589041096,M
1664,64,80.1972602739726,F
1665,64,86.89315068493151,M
1666,1,57.37534246575343,M
1667,1,58.42465753424658,F
1668,20,49.40821917808219,F
1669,47,46.21643835616438,M
1670,53,37.679452054794524,M
1671,57,67.34246575342466,F
1672,57,71.03287671232877,M
1673,48,26.4986301369863,M
1674,11,78.23287671232876,F
1675,74,58.917808219178085,M
1676,53,45.93972602739726,M
1677,53,52.35342465753425,F
1679,67,56.74794520547945,F
1680,29,23.78082191780822,F
1681,34,58.13972602739726,M
1682,69,42.345205479452055,M
1683,15,47.054794520547944,F
1684,15,52.221917808219175,M
1685,61,54.73424657534247,F
1686,1,51.18356164383562,F
1687,1,51.87945205479452,M
1688,32,75.44657534246575,M
1689,1,62.11780821917808,M
1690,46,51.41095890410959,F
1691,21,20.90958904109589,F
1692,62,26.91780821917808,M
1693,45,18.5013698630137,F
1694,45,19.027397260273972,M
1696,1,75.83561643835617,F
1697,55,35.0,F
1698,55,31.134246575342466,M
1699,17,43.84109589041096,M
1700,7,49.84931506849315,M
1701,7,53.59452054794521,F
1702,53,25.753424657534246,F
1703,50,81.02739726027397,M
1704,50,84.30410958904109,F
1705,19,52.53972602739726,F
1706,19,54.49041095890411,M
1707,10,47.9013698630137,M
1709,74,46.082191780821915,F
1710,54,54.92602739726028,M
1711,64,36.57534246575342,F
1712,64,35.02465753424657,M
1713,65,63.74246575342466,M
1714,58,53.64931506849315,M
1717,73,19.835616438356166,F
1718,75,60.47397260273973,M
1719,35,28.416438356164385,M
1720,33,64.8958904109589,F
1721,33,64.54520547945205,M
1722,68,65.2958904109589,M
1723,71,17.852054794520548,F
1724,68,64.24109589041096,F
1725,76,39.98082191780822,F
1726,76,46.61095890410959,M
1727,32,47.97808219178082,M
1728,32,52.40821917808219,F
1729,76,51.66575342465753,M
1730,40,66.09041095890412,M
1731,17,30.106849315068494,F
1733,57,24.46849315068493,F
1734,26,23.15890410958904,M
1735,26,22.602739726027398,F
1736,41,19.723287671232878,F
1737,27,43.45479452054794,M
1738,27,35.95890410958904,F
1741,70,66.54520547945205,M
1742,1,44.602739726027394,M
1743,3,39.46027397260274,M
1744,50,29.03013698630137,F
1745,23,39.23287671232877,F
1746,11,39.33698630136986,F
1747,11,42.893150684931506,M
1748,64,22.016438356164382,M
1749,50,70.16986301369863,F
1750,23,34.02465753424657,M
1751,54,39.964383561643835,M
1752,70,20.12054794520548,M
1753,60,19.86027397260274,F
1754,57,19.60821917808219,M
1755,65,33.394520547945206,F
1756,1,62.52602739726027,M
1757,1,61.295890410958904,F
1758,35,51.16986301369863,M
1759,63,76.01095890410959,F
1760,77,75.87397260273973,M
1761,45,50.726027397260275,M
1762,61,42.032876712328765,M
1763,46,31.09041095890411,M
1764,66,27.5013698630137,M
1765,9,23.43013698630137,M
1768,29,47.71506849315068,M
1769,12,49.441095890410956,M
1770,12,47.24657534246575,F
1771,54,71.24931506849315,F
1772,73,19.293150684931508,F
1774,32,27.26027397260274,F
1775,73,55.104109589041094,M
1776,30,44.21917808219178,F
1777,69,36.00547945205479,F
1778,69,30.350684931506848,M
1779,37,63.14246575342466,M
1780,54,44.09315068493151,F
1781,67,74.42739726027398,M
1782,19,50.054794520547944,M
1783,1,52.276712328767125,F
1784,2,18.175342465753424,F
1785,39,23.117808219178084,M
1786,63,64.56438356164384,F
1787,63,67.13972602739726,M
1788,1,48.81095890410959,M
1789,61,65.44657534246575,F
1790,1,45.62739726027397,M
1791,5,32.66301369863014,F
1792,54,23.350684931506848,M
1793,41,53.83013698630137,F
1794,54,58.797260273972604,F
1795,38,38.868493150684934,F
1796,10,60.14794520547945,M
1797,10,57.1972602739726,F
1798,70,65.52876712328766,M
1799,36,39.54520547945206,M
1800,63,55.298630136986304,F
1801,66,29.019178082191782,M
1802,66,34.23287671232877,F
1803,25,52.676712328767124,F
1806,5,47.02739726027397,M
1807,47,63.55068493150685,M
1808,47,65.56164383561644,F
1809,24,67.68767123287671,M
1810,41,79.56164383561644,M
1811,1,59.8027397260274,M
1812,36,51.66301369863014,F
1813,36,49.293150684931504,M
1814,57,58.846575342465755,M
1815,16,21.865753424657534,F
1816,62,47.47397260273973,M
1817,47,45.1013698630137,F
1818,47,42.276712328767125,M
1819,43,19.715068493150685,F
1820,50,70.16164383561645,F
1821,1,57.728767123287675,M
1822,71,76.35342465753425,F
1823,1,20.416438356164385,F
1824,69,38.43835616438356,M
1825,51,24.706849315068492,F
1826,13,61.345205479452055,M
1827,13,57.416438356164385,F
1828,69,36.156164383561645,M
1829,51,56.416438356164385,F
1830,33,46.942465753424656,M
1831,51,22.243835616438357,M
1832,1,32.443835616438356,F
1833,30,32.15068493150685,M
1834,7,71.91506849315068,M
1835,7,70.85753424657534,F
1836,36,54.85753424657534,F
1837,67,41.99452054794521,M
1838,67,39.12328767123287,F
1839,5,62.07945205479452,F
1840,5,63.221917808219175,M
1841,67,45.80821917808219,F
1842,9,55.33972602739726,M
1843,48,59.97534246575343,F
1844,74,76.96164383561644,F
1845,74,80.18630136986302,M
1846,48,18.065753424657533,M
1847,52,19.934246575342467,F
1848,6,74.55068493150685,F
1849,57,76.32328767123288,F
1850,52,56.53150684931507,F
1851,31,23.32054794520548,F
1852,50,36.347945205479455,M
1853,1,33.394520547945206,M
1854,70,66.64383561643835,F
1856,54,30.38082191780822,F
1857,54,34.81917808219178,M
1860,1,34.19178082191781,F
1861,29,41.49315068493151,M
1862,50,21.243835616438357,F
1863,54,46.90684931506849,M
1864,22,50.83561643835616,M
1865,22,49.5972602739726,F
1866,64,56.5972602739726,F
1867,1,54.30684931506849,F
1868,60,18.887671232876713,M
1869,1,65.92328767123287,F
1870,1,63.72054794520548,M
1871,1,18.876712328767123,F
1872,52,35.961643835616435,F
1873,52,30.202739726027396,M
1874,1,52.23561643835617,M
1875,15,22.216438356164385,M
1876,1,47.536986301369865,M
1877,47,41.391780821917806,F
1878,47,35.35616438356164,M
1879,21,54.78630136986301,F
1880,1,24.416438356164385,M
1881,72,64.98082191780821,M
1882,72,66.65205479452055,F
1883,18,37.205479452054796,F
1884,59,22.947945205479453,F
1885,47,29.002739726027396,F
1886,34,78.78904109589041,M
1887,54,72.51506849315068,M
1888,66,80.32602739726028,F
1889,32,41.45753424657534,F
1890,14,43.413698630136984,F
1891,62,39.85753424657534,F
1892,66,70.81643835616438,M
1893,66,64.93150684931507,F
1894,1,51.19178082191781,F
1895,47,33.18356164383562,F
1896,48,16.90684931506849,M
1897,36,29.84109589041096,F
1898,73,37.443835616438356,M
1899,10,57.536986301369865,M
1900,23,33.131506849315066,M
1901,23,36.175342465753424,F
1903,1,59.38082191780822,F
1904,66,57.895890410958906,M
1905,72,49.657534246575345,F
1906,63,76.53972602739726,M
1907,75,70.36164383561643,F
1908,33,79.01095890410959,M
1909,35,54.83287671232877,F
1910,67,52.18356164383562,M
1911,48,60.73972602739726,F
1912,57,26.865753424657534,M
1913,69,30.734246575342464,M
1914,39,56.57260273972603,F
1915,39,59.35342465753425,M
1916,28,72.5041095890411,M
1917,69,29.824657534246576,F
1919,30,49.6958904109589,M
1920,42,23.41917808219178,M
1921,1,52.21917808219178,F
1922,1,49.78082191780822,M
1923,1,40.68219178082192,F
1924,67,60.635616438356166,M
1925,37,60.56712328767123,M
1926,37,63.93972602739726,F
1927,77,46.71506849315068,M
1928,77,46.413698630136984,F
1929,65,43.41095890410959,F
1930,38,64.9041095890411,F
1931,16,56.16986301369863,F
1932,15,58.986301369863014,F
1934,70,65.15616438356165,F
1935,68,69.68767123287671,F
1936,15,43.24109589041096,F
1937,15,38.79178082191781,M
1938,57,59.295890410958904,F
1939,1,73.43287671232876,M
1940,1,75.9945205479452,F
1941,10,77.52602739726028,F
1942,10,83.7041095890411,M
1943,39,72.93698630136986,M
1944,31,41.96986301369863,F
1945,54,44.61095890410959,M
1946,72,63.4986301369863,M
1947,23,17.90684931506849,M
1948,71,59.90684931506849,F
1949,71,56.56438356164384,M
1950,26,69.53698630136986,M
1951,41,27.695890410958903,M
1952,52,27.835616438356166,F
1953,52,33.298630136986304,M
1954,69,46.46027397260274,M
1955,66,27.197260273972603,F
1956,1,73.53150684931506,F
1957,63,26.846575342465755,M
1958,63,21.126027397260273,F
1959,1,78.06849315068493,M
1960,22,52.394520547945206,M
1961,31,78.63013698630137,F
1962,6,48.153424657534245,M
1963,38,53.59178082191781,M
1964,17,67.45479452054795,M
1965,75,59.43561643835616,M
1966,19,50.536986301369865,F
1967,1,35.153424657534245,F
1968,1,38.41095890410959,M
1969,53,72.4,F
1970,1,51.19178082191781,F
1971,3,29.82191780821918,F
1972,1,52.71232876712329,F
1973,60,67.34794520547945,F
1974,10,80.52328767123288,M
1975,10,83.32054794520548,F
1976,72,80.27671232876712,M
1977,10,63.23013698630137,F
1978,18,46.64383561643836,F
1979,51,72.83835616438355,F
1980,77,39.701369863013696,M
1981,19,28.295890410958904,F
1982,53,21.4986301369863,M
1983,53,16.915068493150685,F
1984,1,72.3917808219178,M
1985,6,61.09315068493151,M
1986,6,56.42465753424658,F
1988,13,46.69315068493151,M
1989,50,60.00821917808219,F
1990,50,55.13972602739726,M
1991,64,80.2,M
1993,1,23.54794520547945,M
1994,1,31.512328767123286,F
1995,50,57.76712328767123,F
1996,1,61.827397260273976,M
1997,1,21.15890410958904,F
1998,40,20.06027397260274,F
1999,74,16.9013698630137,F
2000,39,56.68767123287671,F
2001,34,21.421917808219177,F
2002,70,80.15342465753425,F
2003,70,77.6,M
2004,1,24.926027397260274,F
2005,30,19.26027397260274,M
2006,41,36.38630136986301,F
2007,41,40.32876712328767,M
2008,47,58.608219178082194,M
2009,12,63.0027397260274,M
2010,37,46.41917808219178,M
2011,46,73.16986301369863,F
2012,46,75.56712328767124,M
2013,1,58.51780821917808,F
2015,1,30.147945205479452,F
2016,55,64.27397260273973,M
2017,55,67.98630136986301,F
2018,56,53.38904109589041,F
2019,73,66.30410958904109,M
2020,73,73.08219178082192,F
2021,67,79.12054794520547,M
2022,56,59.178082191780824,M
2023,56,67.37808219178082,F
2024,62,64.75890410958904,M
2025,39,57.04109589041096,M
2026,39,64.12328767123287,F
2027,12,68.98904109589041,M
2028,12,74.25753424657535,F
2029,5,75.33698630136986,F
2030,5,18.421917808219177,F
2031,54,72.0958904109589,M
2032,1,55.821917808219176,M
2033,1,61.54246575342466,F
2034,13,72.6054794520548,M
2035,13,70.47945205479452,F
2037,69,50.38356164383562,F
2038,1,18.77260273972603,F
2039,68,29.96712328767123,F
2040,59,54.43835616438356,M
2041,68,42.41917808219178,M
2042,49,16.506849315068493,M
2043,77,44.326027397260276,F
2044,32,37.31232876712329,F
2045,28,42.38904109589041,M
2046,28,46.38082191780822,F
2047,11,55.47671232876712,F
2048,23,70.62739726027397,F
